index,variable,value,Selected
34,Men have more support from their managers,Not selected,False
35,Men have more support from their managers,Men generally have more support from their managers,True
36,Men have more support from their managers,Not selected,False
41,Men have more support from their managers,Men generally have more support from their managers,True
42,Men have more support from their managers,Not selected,False
44,Men have more support from their managers,Men generally have more support from their managers,True
46,Men have more support from their managers,Not selected,False
49,Men have more support from their managers,Not selected,False
50,Men have more support from their managers,Not selected,False
54,Men have more support from their managers,Not selected,False
58,Men have more support from their managers,Not selected,False
63,Men have more support from their managers,Men generally have more support from their managers,True
64,Men have more support from their managers,Not selected,False
65,Men have more support from their managers,Not selected,False
66,Men have more support from their managers,Not selected,False
70,Men have more support from their managers,Not selected,False
72,Men have more support from their managers,Not selected,False
76,Men have more support from their managers,Not selected,False
77,Men have more support from their managers,Not selected,False
78,Men have more support from their managers,Men generally have more support from their managers,True
79,Men have more support from their managers,Not selected,False
80,Men have more support from their managers,Not selected,False
84,Men have more support from their managers,Not selected,False
87,Men have more support from their managers,Not selected,False
92,Men have more support from their managers,Not selected,False
93,Men have more support from their managers,Not selected,False
95,Men have more support from their managers,Not selected,False
96,Men have more support from their managers,Not selected,False
100,Men have more support from their managers,Not selected,False
103,Men have more support from their managers,Not selected,False
105,Men have more support from their managers,Not selected,False
108,Men have more support from their managers,Not selected,False
109,Men have more support from their managers,Not selected,False
111,Men have more support from their managers,Not selected,False
112,Men have more support from their managers,Not selected,False
113,Men have more support from their managers,Not selected,False
114,Men have more support from their managers,Not selected,False
116,Men have more support from their managers,Not selected,False
117,Men have more support from their managers,Not selected,False
119,Men have more support from their managers,Men generally have more support from their managers,True
123,Men have more support from their managers,Not selected,False
126,Men have more support from their managers,Not selected,False
127,Men have more support from their managers,Not selected,False
129,Men have more support from their managers,Not selected,False
130,Men have more support from their managers,Not selected,False
132,Men have more support from their managers,Not selected,False
135,Men have more support from their managers,Not selected,False
138,Men have more support from their managers,Not selected,False
140,Men have more support from their managers,Men generally have more support from their managers,True
142,Men have more support from their managers,Not selected,False
143,Men have more support from their managers,Not selected,False
145,Men have more support from their managers,Not selected,False
148,Men have more support from their managers,Not selected,False
149,Men have more support from their managers,Men generally have more support from their managers,True
150,Men have more support from their managers,Not selected,False
151,Men have more support from their managers,Not selected,False
152,Men have more support from their managers,Men generally have more support from their managers,True
153,Men have more support from their managers,Not selected,False
154,Men have more support from their managers,Not selected,False
155,Men have more support from their managers,Not selected,False
157,Men have more support from their managers,Not selected,False
158,Men have more support from their managers,Not selected,False
159,Men have more support from their managers,Not selected,False
160,Men have more support from their managers,Men generally have more support from their managers,True
161,Men have more support from their managers,Not selected,False
163,Men have more support from their managers,Not selected,False
164,Men have more support from their managers,Not selected,False
166,Men have more support from their managers,Not selected,False
168,Men have more support from their managers,Not selected,False
