index,variable,value,Selected
702,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
705,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
706,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
713,Greater risk of being accused of being sexist or racist,Not selected,False
714,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
715,Greater risk of being accused of being sexist or racist,Not selected,False
716,Greater risk of being accused of being sexist or racist,Not selected,False
718,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
721,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
723,Greater risk of being accused of being sexist or racist,Not selected,False
724,Greater risk of being accused of being sexist or racist,Not selected,False
726,Greater risk of being accused of being sexist or racist,Not selected,False
730,Greater risk of being accused of being sexist or racist,Not selected,False
731,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
732,Greater risk of being accused of being sexist or racist,Not selected,False
735,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
737,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
738,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
742,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
744,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
745,Greater risk of being accused of being sexist or racist,Not selected,False
746,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
750,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
751,Greater risk of being accused of being sexist or racist,Not selected,False
752,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
754,Greater risk of being accused of being sexist or racist,Not selected,False
755,Greater risk of being accused of being sexist or racist,Not selected,False
759,Greater risk of being accused of being sexist or racist,Not selected,False
762,Greater risk of being accused of being sexist or racist,Not selected,False
763,Greater risk of being accused of being sexist or racist,Not selected,False
764,Greater risk of being accused of being sexist or racist,Not selected,False
768,Greater risk of being accused of being sexist or racist,Not selected,False
769,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
770,Greater risk of being accused of being sexist or racist,Not selected,False
771,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
772,Greater risk of being accused of being sexist or racist,Not selected,False
773,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
774,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
777,Greater risk of being accused of being sexist or racist,Greater risk of being accused of being sexist or racist,True
